sku_id,nombre_producto,categoria_farmaceutica,principio_activo,presentacion,laboratorio,precio_unitario,costo_unitario,requiere_receta,clasificacion_atc,es_controlado,temperatura_controlada,volumen_unidades
SKU15284,Antialérgicos y F37 Duo,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,GSK,18.86,11.73,0,V03,0,0,30
SKU15285,Antialérgicos y T38 Max,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Johnson & Johnson,6.31,3.97,0,V03,0,0,100
SKU15286,Antialérgicos y B39,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Bayer,14.53,8.63,0,V03,0,0,2
SKU15287,Antialérgicos y X40 Forte,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Johnson & Johnson,8.2,4.8,0,V03,0,0,10
SKU15288,Antialérgicos y Z41 Plus,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Procter & Gamble,22.81,14.58,0,V03,0,0,3
SKU15289,Antialérgicos y M42 Rapid,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Johnson & Johnson,34.24,22.53,0,V03,0,0,2
SKU15290,Antialérgicos y N43 SR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Sanofi,16.13,9.12,0,V03,0,0,2
SKU15291,Antialérgicos y S44 XR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Johnson & Johnson,24.51,13.65,0,V03,0,0,1
SKU15292,Antialérgicos y A45 Duo,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,GSK,9.61,6.37,0,V03,0,0,2
SKU15293,Antialérgicos y C46 Max,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Procter & Gamble,26.2,16.64,0,V03,0,0,2
SKU15294,Antialérgicos y F47,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Sanofi,19.48,11.06,0,V03,0,0,2
SKU15295,Antialérgicos y T48 Forte,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Johnson & Johnson,30.3,16.97,0,V03,0,0,5
SKU15296,Antialérgicos y B49 Plus,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Bayer,16.71,9.74,0,V03,0,0,10
SKU15297,Antialérgicos y X50 Rapid,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Sanofi,34.28,19.43,0,V03,0,0,2
SKU15298,Antialérgicos y Z51 SR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Johnson & Johnson,20.54,12.5,0,V03,0,0,10
SKU15299,Antialérgicos y M52 XR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Johnson & Johnson,9.75,6.1,0,V03,0,0,3
SKU15300,Antialérgicos y N53 Duo,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Procter & Gamble,12.27,8.14,0,V03,0,0,3
SKU15301,Antialérgicos y S54 Max,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Procter & Gamble,7.28,4.11,0,V03,0,0,2
SKU15302,Antialérgicos y A55,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Reckitt,18.39,12.53,0,V03,0,0,1
SKU15303,Antialérgicos y C56 Forte,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Sanofi,9.85,6.63,0,V03,0,0,3
SKU15304,Antialérgicos y F57 Plus,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Sanofi,5.82,3.54,0,V03,0,0,1
SKU15305,Antialérgicos y T58 Rapid,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,GSK,30.95,20.86,0,V03,0,0,50
SKU15306,Antialérgicos y B59 SR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Johnson & Johnson,33.39,19.91,0,V03,0,0,1
SKU15307,Antialérgicos y X60 XR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,GSK,10.95,7.1,0,V03,0,0,30
SKU15308,Antialérgicos y Z61 Duo,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Bayer,31.71,17.46,0,V03,0,0,20
SKU15309,Antialérgicos y M62 Max,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,GSK,23.42,15.37,0,V03,0,0,2
SKU15310,Antialérgicos y N63,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Reckitt,27.37,17.54,0,V03,0,0,5
SKU15311,Antialérgicos y S64 Forte,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Sanofi,9.93,5.76,0,V03,0,0,2
SKU15312,Antialérgicos y A65 Plus,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,GSK,17.92,11.96,0,V03,0,0,2
SKU15313,Antialérgicos y C66 Rapid,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Sanofi,21.22,12.0,0,V03,0,0,1
SKU15314,Antialérgicos y F67 SR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Sanofi,21.22,14.85,0,V03,0,0,2
SKU15315,Antialérgicos y T68 XR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Procter & Gamble,8.03,4.59,0,V03,0,0,3
SKU15316,Antialérgicos y B69 Duo,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Sanofi,18.26,11.46,0,V03,0,0,1
SKU15317,Antialérgicos y X70 Max,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Procter & Gamble,22.88,15.08,0,V03,0,0,20
SKU15318,Antialérgicos y Z71,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Reckitt,25.01,16.91,0,V03,0,0,3
SKU15319,Antialérgicos y M72 Forte,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Reckitt,28.29,16.68,0,V03,0,0,5
SKU15320,Antialérgicos y N73 Plus,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Reckitt,12.3,7.67,0,V03,0,0,30
SKU15321,Antialérgicos y S74 Rapid,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Bayer,34.57,22.82,0,V03,0,0,5
SKU15322,Antialérgicos y A75 SR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Procter & Gamble,17.31,10.83,0,V03,0,0,5
SKU15323,Antialérgicos y C76 XR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Johnson & Johnson,31.35,17.31,0,V03,0,0,3
SKU15324,Antialérgicos y F77 Duo,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Sanofi,21.72,15.2,0,V03,0,0,3
SKU15325,Antialérgicos y T78 Max,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Procter & Gamble,32.04,21.77,0,V03,0,0,3
SKU15326,Antialérgicos y B79,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,GSK,21.55,14.99,0,V03,0,0,1
SKU15327,Antialérgicos y X80 Forte,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Bayer,27.9,16.44,0,V03,0,0,1
SKU15328,Antialérgicos y Z81 Plus,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Bayer,6.39,4.44,0,V03,0,0,1
SKU15329,Antialérgicos y M82 Rapid,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Johnson & Johnson,34.72,22.71,0,V03,0,0,2
SKU15330,Antialérgicos y N83 SR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Johnson & Johnson,26.39,15.62,0,V03,0,0,20
SKU15331,Antialérgicos y S84 XR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Reckitt,12.5,7.16,0,V03,0,0,5
SKU15332,Antialérgicos y A85 Duo,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Bayer,9.5,5.91,0,V03,0,0,2
SKU15333,Antialérgicos y C86 Max,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,GSK,21.16,12.49,0,V03,0,0,1
SKU15334,Antialérgicos y F87,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Sanofi,8.44,4.85,0,V03,0,0,30
SKU15335,Antialérgicos y T88 Forte,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,GSK,14.61,9.27,0,V03,0,0,5
SKU15336,Antialérgicos y B89 Plus,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Sanofi,29.25,17.38,0,V03,0,0,10
SKU15337,Antialérgicos y X90 Rapid,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,GSK,16.4,10.19,0,V03,0,0,2
SKU15338,Antialérgicos y Z91 SR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Bayer,31.31,21.14,0,V03,0,0,5
SKU15339,Antialérgicos y M92 XR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Reckitt,17.89,10.27,0,V03,0,0,30
SKU15340,Antialérgicos y N93 Duo,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Johnson & Johnson,23.4,14.54,0,V03,0,0,1
SKU15341,Antialérgicos y S94 Max,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Johnson & Johnson,5.48,3.45,0,V03,0,0,50
SKU15342,Antialérgicos y A95,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Sanofi,24.97,14.78,0,V03,0,0,2
SKU15343,Antialérgicos y C96 Forte,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Procter & Gamble,8.35,4.79,0,V03,0,0,5
SKU15344,Antialérgicos y F97 Plus,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Procter & Gamble,34.74,19.8,0,V03,0,0,3
SKU15345,Antialérgicos y T98 Rapid,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Johnson & Johnson,10.01,6.71,0,V03,0,0,1
SKU15346,Antialérgicos y B99 SR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Sanofi,6.01,3.48,0,V03,0,0,1
SKU15347,Antialérgicos y X0 XR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,GSK,13.82,8.31,0,V03,0,0,1
SKU15348,Antialérgicos y Z1 Duo,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Procter & Gamble,15.71,10.05,0,V03,0,0,5
SKU15349,Antialérgicos y M2 Max,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Bayer,4.65,2.83,0,V03,0,0,2
SKU15350,Antialérgicos y N3,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Procter & Gamble,34.06,23.24,0,V03,0,0,3
SKU15351,Antialérgicos y S4 Forte,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Reckitt,4.53,2.56,0,V03,0,0,1
SKU15352,Antialérgicos y A5 Plus,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Johnson & Johnson,8.86,4.96,0,V03,0,0,10
SKU15353,Antialérgicos y C6 Rapid,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Reckitt,5.69,3.26,0,V03,0,0,2
SKU15354,Antialérgicos y F7 SR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,GSK,16.48,9.34,0,V03,0,0,5
SKU15355,Antialérgicos y T8 XR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Bayer,34.73,20.34,0,V03,0,0,1
SKU15356,Antialérgicos y B9 Duo,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Bayer,21.98,12.44,0,V03,0,0,1
SKU15357,Antialérgicos y X10 Max,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Bayer,21.49,12.64,0,V03,0,0,30
SKU15358,Antialérgicos y Z11,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Bayer,28.15,17.35,0,V03,0,0,1
SKU15359,Antialérgicos y M12 Forte,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,GSK,5.04,3.16,0,V03,0,0,3
SKU15360,Antialérgicos y N13 Plus,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Procter & Gamble,10.35,6.08,0,V03,0,0,2
SKU15361,Antialérgicos y S14 Rapid,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Bayer,25.71,17.43,0,V03,0,0,3
SKU15362,Antialérgicos y A15 SR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Reckitt,24.92,17.06,0,V03,0,0,30
SKU15363,Antialérgicos y C16 XR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,GSK,10.4,5.83,0,V03,0,0,3
SKU15364,Antialérgicos y F17 Duo,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Bayer,29.27,16.43,0,V03,0,0,1
SKU15365,Antialérgicos y T18 Max,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Sanofi,13.34,8.64,0,V03,0,0,10
SKU15366,Antialérgicos y B19,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,GSK,34.9,21.39,0,V03,0,0,30
SKU15367,Antialérgicos y X20 Forte,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,GSK,10.3,6.47,0,V03,0,0,50
SKU15368,Antialérgicos y Z21 Plus,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Reckitt,6.24,3.97,0,V03,0,0,3
SKU15369,Antialérgicos y M22 Rapid,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Sanofi,11.13,7.42,0,V03,0,0,3
SKU15370,Antialérgicos y N23 SR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Reckitt,32.28,18.63,0,V03,0,0,3
SKU15371,Antialérgicos y S24 XR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Sanofi,24.38,15.96,0,V03,0,0,1
SKU15372,Antialérgicos y A25 Duo,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Procter & Gamble,10.13,6.88,0,V03,0,0,10
SKU15373,Antialérgicos y C26 Max,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Bayer,34.94,22.51,0,V03,0,0,1
SKU15374,Antialérgicos y F27,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,GSK,29.52,17.71,0,V03,0,0,1
SKU15375,Antialérgicos y T28 Forte,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Procter & Gamble,33.14,19.77,0,V03,0,0,5
SKU15376,Antialérgicos y B29 Plus,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,GSK,8.02,5.35,0,V03,0,0,5
SKU15377,Antialérgicos y X30 Rapid,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Johnson & Johnson,13.63,7.93,0,V03,0,0,100
SKU15378,Antialérgicos y Z31 SR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Johnson & Johnson,7.68,4.39,0,V03,0,0,1
SKU15379,Antialérgicos y M32 XR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Johnson & Johnson,29.84,19.18,0,V03,0,0,3
SKU15380,Antialérgicos y N33 Duo,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Reckitt,21.19,14.02,0,V03,0,0,2
SKU15381,Antialérgicos y S34 Max,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Bayer,25.98,15.22,0,V03,0,0,2
SKU15382,Antialérgicos y A35,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Reckitt,15.79,8.95,0,V03,0,0,5
SKU15383,Antialérgicos y C36 Forte,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Procter & Gamble,28.56,18.66,0,V03,0,0,1
SKU15384,Antialérgicos y F37 Plus,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Johnson & Johnson,33.75,19.67,0,V03,0,0,3
SKU15385,Antialérgicos y T38 Rapid,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Bayer,17.22,11.99,0,V03,0,0,1
SKU15386,Antialérgicos y B39 SR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Procter & Gamble,30.46,20.26,0,V03,0,0,1
SKU15387,Antialérgicos y X40 XR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,GSK,7.41,4.21,0,V03,0,0,3
SKU15388,Antialérgicos y Z41 Duo,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Reckitt,4.1,2.51,0,V03,0,0,10
SKU15389,Antialérgicos y M42 Max,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,GSK,23.16,12.9,0,V03,0,0,20
SKU15390,Antialérgicos y N43,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Bayer,14.21,8.8,0,V03,0,0,2
SKU15391,Antialérgicos y S44 Forte,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Johnson & Johnson,5.37,3.44,0,V03,0,0,1
SKU15392,Antialérgicos y A45 Plus,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Reckitt,34.98,22.74,0,V03,0,0,1
SKU15393,Antialérgicos y C46 Rapid,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Johnson & Johnson,24.49,16.64,0,V03,0,0,2
SKU15394,Antialérgicos y F47 SR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,GSK,28.73,20.02,0,V03,0,0,5
SKU15395,Antialérgicos y T48 XR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,GSK,23.57,15.44,0,V03,0,0,3
SKU15396,Antialérgicos y B49 Duo,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Bayer,34.43,23.31,0,V03,0,0,1
SKU15397,Antialérgicos y X50 Max,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Reckitt,18.0,11.04,0,V03,0,0,50
SKU15398,Antialérgicos y Z51,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Bayer,18.36,11.03,0,V03,0,0,5
SKU15399,Antialérgicos y M52 Forte,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Procter & Gamble,6.97,4.8,0,V03,0,0,1
SKU15400,Antialérgicos y N53 Plus,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Sanofi,24.87,16.42,0,V03,0,0,5
SKU15401,Antialérgicos y S54 Rapid,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Bayer,28.94,18.63,0,V03,0,0,5
SKU15402,Antialérgicos y A55 SR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Bayer,9.48,6.52,0,V03,0,0,1
SKU15403,Antialérgicos y C56 XR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Johnson & Johnson,13.04,7.79,0,V03,0,0,3
SKU15404,Antialérgicos y F57 Duo,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Sanofi,13.24,8.72,0,V03,0,0,100
SKU15405,Antialérgicos y T58 Max,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Sanofi,31.26,19.33,0,V03,0,0,2
SKU15406,Antialérgicos y B59,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Reckitt,33.51,20.71,0,V03,0,0,2
SKU15407,Antialérgicos y X60 Forte,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Johnson & Johnson,6.5,4.43,0,V03,0,0,10
SKU15408,Antialérgicos y Z61 Plus,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Procter & Gamble,25.87,14.45,0,V03,0,0,1
SKU15409,Antialérgicos y M62 Rapid,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Sanofi,8.13,4.86,0,V03,0,0,2
SKU15410,Antialérgicos y N63 SR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Johnson & Johnson,23.76,15.31,0,V03,0,0,3
SKU15411,Antialérgicos y S64 XR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Johnson & Johnson,5.52,3.31,0,V03,0,0,1
SKU15412,Antialérgicos y A65 Duo,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Bayer,30.98,20.1,0,V03,0,0,3
SKU15413,Antialérgicos y C66 Max,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Procter & Gamble,28.02,18.84,0,V03,0,0,1
SKU15414,Antialérgicos y F67,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Procter & Gamble,33.79,20.66,0,V03,0,0,2
SKU15415,Antialérgicos y T68 Forte,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Sanofi,4.81,3.08,0,V03,0,0,3
SKU15416,Antialérgicos y B69 Plus,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Johnson & Johnson,5.57,3.83,0,V03,0,0,10
SKU15417,Antialérgicos y X70 Rapid,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Reckitt,30.46,19.2,0,V03,0,0,1
SKU15418,Antialérgicos y Z71 SR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Reckitt,4.97,2.93,0,V03,0,0,2
SKU15419,Antialérgicos y M72 XR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Bayer,7.54,4.58,0,V03,0,0,5
SKU15420,Antialérgicos y N73 Duo,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Johnson & Johnson,30.57,18.8,0,V03,0,0,3
SKU15421,Antialérgicos y S74 Max,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Bayer,29.38,17.95,0,V03,0,0,3
SKU15422,Antialérgicos y A75,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,GSK,6.07,3.87,0,V03,0,0,2
SKU15423,Antialérgicos y C76 Forte,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Reckitt,20.05,11.69,0,V03,0,0,5
SKU15424,Antialérgicos y F77 Plus,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Sanofi,31.26,18.41,0,V03,0,0,2
SKU15425,Antialérgicos y T78 Rapid,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Sanofi,13.98,9.05,0,V03,0,0,1
SKU15426,Antialérgicos y B79 SR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Procter & Gamble,7.82,4.95,0,V03,0,0,30
SKU15427,Antialérgicos y X80 XR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Johnson & Johnson,22.96,15.26,0,V03,0,0,10
SKU15428,Antialérgicos y Z81 Duo,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Sanofi,29.8,19.36,0,V03,0,0,1
SKU15429,Antialérgicos y M82 Max,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Bayer,12.2,7.52,0,V03,0,0,1
SKU15430,Antialérgicos y N83,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Bayer,10.62,6.48,0,V03,0,0,50
SKU15431,Antialérgicos y S84 Forte,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Procter & Gamble,18.42,12.19,0,V03,0,0,3
SKU15432,Antialérgicos y A85 Plus,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Sanofi,13.87,8.4,0,V03,0,0,3
SKU15433,Antialérgicos y C86 Rapid,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Johnson & Johnson,16.06,10.79,0,V03,0,0,1
SKU15434,Antialérgicos y F87 SR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Bayer,9.56,5.63,0,V03,0,0,2
SKU15435,Antialérgicos y T88 XR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Procter & Gamble,21.7,13.39,0,V03,0,0,2
SKU15436,Antialérgicos y B89 Duo,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,GSK,19.87,11.38,0,V03,0,0,10
SKU15437,Antialérgicos y X90 Max,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Sanofi,7.92,4.84,0,V03,0,0,1
SKU15438,Antialérgicos y Z91,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Reckitt,20.67,13.29,0,V03,0,0,1
SKU15439,Antialérgicos y M92 Forte,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Sanofi,6.93,4.33,0,V03,0,0,2
SKU15440,Antialérgicos y N93 Plus,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,Sanofi,4.57,3.09,0,V03,0,0,2
SKU15441,Antialérgicos y S94 Rapid,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,GSK,9.27,5.89,0,V03,0,0,1
SKU15442,Antialérgicos y A95 SR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Johnson & Johnson,7.66,4.48,0,V03,0,0,2
SKU15443,Antialérgicos y C96 XR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Kit,GSK,5.13,2.97,0,V03,0,0,2
SKU15444,Antialérgicos y F97 Duo,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Procter & Gamble,16.27,9.25,0,V03,0,0,2
SKU15445,Antialérgicos y T98 Max,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Sanofi,19.38,11.56,0,V03,0,0,5
SKU15446,Antialérgicos y B99,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Sanofi,7.74,4.88,0,V03,0,0,10
SKU15447,Antialérgicos y X0 Forte,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Procter & Gamble,32.06,21.6,0,V03,0,0,2
SKU15448,Antialérgicos y Z1 Plus,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Bayer,26.89,15.26,0,V03,0,0,1
SKU15449,Antialérgicos y M2 Rapid,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Procter & Gamble,21.73,12.13,0,V03,0,0,3
SKU15450,Antialérgicos y N3 SR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Reckitt,32.46,18.0,0,V03,0,0,2
SKU15451,Antialérgicos y S4 XR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Sanofi,12.09,7.85,0,V03,0,0,20
SKU15452,Antialérgicos y A5 Duo,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Sanofi,34.63,22.36,0,V03,0,0,10
SKU15453,Antialérgicos y C6 Max,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Reckitt,26.87,14.95,0,V03,0,0,3
SKU15454,Antialérgicos y F7,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Bayer,5.91,3.69,0,V03,0,0,1
SKU15455,Antialérgicos y T8 Forte,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Unidad,Johnson & Johnson,23.19,12.95,0,V03,0,0,2
SKU15456,Antialérgicos y B9 Plus,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Sanofi,5.56,3.77,0,V03,0,0,30
SKU15457,Antialérgicos y X10 Rapid,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Paquete,Reckitt,22.11,12.81,0,V03,0,0,1
SKU15458,Antialérgicos y Z11 SR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,GSK,13.63,8.06,0,V03,0,0,30
SKU15459,Antialérgicos y M12 XR,Antialérgicos y Antihistamínicos OTC,Antialérgicos,Caja,Sanofi,20.32,11.99,0,V03,0,0,3
